Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(Default)	Opportunity(Default)
14141	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	1x+8 = 4x+8	2007-04-25 14:06:19.0	2007-04-25 14:06:24.0	2007-04-25 14:06:24.0	2007-04-25 14:06:24.0	5	5		1	0	0	1	[Rule: ax+b=cx+d, move constant left ([SolverOperation subtract],{item 1 of constant terms of left side})]	12
14142	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	1x+8-8 = 4x+8-8	2007-04-25 14:06:24.0	2007-04-25 14:06:28.0	2007-04-25 14:06:33.0	2007-04-25 14:06:33.0	9		9	0	1	0	1		
14143	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	1x = 4x+8-8	2007-04-25 14:06:33.0	2007-04-25 14:06:37.0	2007-04-25 14:06:37.0	2007-04-25 14:06:37.0	4	4		1	0	0	1		
14144	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	1x = 4x	2007-04-25 14:06:37.0	2007-04-25 14:06:39.0	2007-04-25 14:06:39.0	2007-04-25 14:06:39.0	2	2		1	0	0	1	[Rule: unnec-elems ([SolverOperation unnec-elems],)]	7
14145	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	x = 4x	2007-04-25 14:06:39.0	2007-04-25 14:06:49.0	2007-04-25 14:06:49.0	2007-04-25 14:06:49.0	10	10		1	0	0	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	29
14146	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	x-4x = 4x-4x	2007-04-25 14:06:49.0	2007-04-25 14:06:54.0	2007-04-25 14:06:59.0	2007-04-25 14:06:59.0	10		10	0	2	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	54
14147	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	x-4x = 0	2007-04-25 14:06:59.0	2007-04-25 14:07:01.0	2007-04-25 14:07:06.0	2007-04-25 14:07:08.0	9		9	0	1	0	2	[SkillRule: Consolidate vars, no coeff; CLT]~~[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	38~~55
14148	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	FinalAnswer	2007-04-25 14:07:08.0	2007-04-25 14:07:11.0	2007-04-25 14:07:30.0	2007-04-25 14:07:30.0	22		22	0	2	1	1	combine-like-terms-sp	42
14149	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	-3x = 0	2007-04-25 14:07:30.0	2007-04-25 14:07:34.0	2007-04-25 14:07:34.0	2007-04-25 14:07:34.0	4	4		1	0	0	1	[SkillRule: Remove negative coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	58
14150	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	-3x/-3 = 0/-3	2007-04-25 14:07:34.0	2007-04-25 14:07:36.0	2007-04-25 14:07:36.0	2007-04-25 14:07:36.0	2	2		1	0	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	109
14151	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1x+8 = 4x+8	1	x = 0/-3	2007-04-25 14:07:36.0	2007-04-25 14:07:46.0	2007-04-25 14:07:46.0	2007-04-25 14:07:46.0	10	10		1	0	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	110
14152	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	1+6y = 10+3y	2007-04-25 14:07:56.0	2007-04-25 14:08:12.0	2007-04-25 14:08:12.0	2007-04-25 14:08:12.0	16	16		1	0	0	1	[Rule: ax+b=cx+d, move constant left ([SolverOperation subtract],{item 1 of constant terms of left side})]	13
14153	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	1+6y-1 = 10+3y-1	2007-04-25 14:08:12.0	2007-04-25 14:08:15.0	2007-04-25 14:08:15.0	2007-04-25 14:08:15.0	3	3		1	0	0	1		
14154	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	6y = 10+3y-1	2007-04-25 14:08:15.0	2007-04-25 14:08:23.0	2007-04-25 14:08:23.0	2007-04-25 14:08:26.0	11	11		1	0	0	2	[SkillRule: Consolidate vars with coeff; CLT]	58
14155	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	y1R1	2007-04-25 14:08:26.0	2007-04-25 14:08:29.0	2007-04-25 14:08:29.0	2007-04-25 14:08:29.0	3	3		1	0	0	1	CLT-ROW-1	15
14156	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	constant terms1R1	2007-04-25 14:08:29.0	2007-04-25 14:08:31.0	2007-04-25 14:08:33.0	2007-04-25 14:08:33.0	4		4	0	1	0	1	CLT-ROW-1-COEFF	25
14157	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	constant terms2R1	2007-04-25 14:08:33.0	2007-04-25 14:08:34.0	2007-04-25 14:08:34.0	2007-04-25 14:08:34.0	1	1		1	0	0	1	CLT-ROW-1-COEFF	26
14158	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	yR2	2007-04-25 14:08:34.0	2007-04-25 14:08:38.0	2007-04-25 14:08:38.0	2007-04-25 14:08:38.0	4	4		1	0	0	1	CLT-ROW-2-SINGLE	12
14159	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	constant termsR2	2007-04-25 14:08:38.0	2007-04-25 14:08:39.0	2007-04-25 14:08:45.0	2007-04-25 14:08:45.0	7		7	0	2	0	1	combine-like-terms-sp	43
14160	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	FinalAnswer	2007-04-25 14:08:45.0	2007-04-25 14:08:51.0	2007-04-25 14:08:51.0	2007-04-25 14:08:51.0	6	6		1	0	0	1	combine-like-terms-sp	44
14161	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	6y = 3y+9	2007-04-25 14:08:51.0	2007-04-25 14:09:00.0	2007-04-25 14:09:00.0	2007-04-25 14:09:00.0	9	9		1	0	0	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	30
14162	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	6y-3y = 3y+9-3y	2007-04-25 14:09:00.0	2007-04-25 14:09:06.0	2007-04-25 14:09:08.0	2007-04-25 14:09:08.0	8		8	0	1	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	56
14163	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	6y-3y = 9	2007-04-25 14:09:08.0	2007-04-25 14:09:15.0	2007-04-25 14:09:15.0	2007-04-25 14:09:15.0	7	7		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	57
14164	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	3y = 9	2007-04-25 14:09:15.0	2007-04-25 14:09:20.0	2007-04-25 14:09:20.0	2007-04-25 14:09:20.0	5	5		1	0	0	1	[SkillRule: Remove positive coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	69
14165	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	3y/3 = 9/3	2007-04-25 14:09:20.0	2007-04-25 14:09:22.0	2007-04-25 14:09:22.0	2007-04-25 14:09:22.0	2	2		1	0	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	111
14166	4gJnw14	Unit ES_05, Section ES_05-6	EG60 1+6y = 10+3y	1	y = 9/3	2007-04-25 14:09:22.0	2007-04-25 14:09:24.0	2007-04-25 14:09:24.0	2007-04-25 14:09:24.0	2	2		1	0	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	112
14167	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-7+(-9y) = -8+2y	2007-04-25 14:09:29.0	2007-04-25 14:10:01.0	2007-04-25 14:10:05.0	2007-04-25 14:10:05.0	36		36	0	1	0	1	[Rule: ax+b=cx+d, move constant right ([SolverOperation subtract],{item 1 of constant terms of right side})]	16
14168	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-7+(-9y)-(-8) = -8+2y-(-8)	2007-04-25 14:10:05.0	2007-04-25 14:10:19.0	2007-04-25 14:10:19.0	2007-04-25 14:10:19.0	14	14		1	0	0	1		
14169	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-7-9y+8 = -8+2y-(-8)	2007-04-25 14:10:19.0	2007-04-25 14:10:34.0	2007-04-25 14:10:34.0	2007-04-25 14:10:34.0	15	15		1	0	0	1		
14170	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-7-9y+8 = -8+2y+8	2007-04-25 14:10:34.0	2007-04-25 14:10:40.0	2007-04-25 14:10:40.0	2007-04-25 14:10:40.0	6	6		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	59
14171	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	y1R1	2007-04-25 14:10:40.0	2007-04-25 14:10:42.0	2007-04-25 14:10:44.0	2007-04-25 14:12:04.0	9		9	0	1	0	3	CLT-ROW-1	16
14172	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	constant terms1R1	2007-04-25 14:10:44.0	2007-04-25 14:10:46.0	2007-04-25 14:10:46.0	2007-04-25 14:12:08.0	6	6		1	0	0	3	CLT-ROW-1-COEFF	27
14173	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	constant terms2R1	2007-04-25 14:10:46.0	2007-04-25 14:10:48.0	2007-04-25 14:10:48.0	2007-04-25 14:11:15.0	5	5		1	1	0	2	CLT-ROW-1-COEFF	28
14174	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	constant termsR2	2007-04-25 14:10:48.0	2007-04-25 14:10:59.0	2007-04-25 14:10:59.0	2007-04-25 14:12:23.0	13	13		1	0	0	2	combine-like-terms-sp~~CLT-ROW-2-SINGLE	45~~13
14175	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	yR2	2007-04-25 14:10:59.0	2007-04-25 14:11:02.0	2007-04-25 14:11:02.0	2007-04-25 14:12:21.0	16	16		1	1	0	2	combine-like-terms-sp~~CLT-ROW-2-SINGLE	46~~14
14176	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	FinalAnswer	2007-04-25 14:11:02.0	2007-04-25 14:11:07.0	2007-04-25 14:11:07.0	2007-04-25 14:12:31.0	13.5	13.5		1	0	0	4	combine-like-terms-sp	47
14177	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-9y+1 = -8+2y+8	2007-04-25 14:11:02.0	2007-04-25 14:11:07.0	2007-04-25 14:11:07.0	2007-04-25 14:11:07.0	2.5	2.5		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	60
14178	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-9y+1 = 2y	2007-04-25 14:11:19.0	2007-04-25 14:11:35.0	2007-04-25 14:11:35.0	2007-04-25 14:11:35.0	16	16		1	0	0	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	31
14179	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-9y+1-(-9y) = 2y-(-9y)	2007-04-25 14:11:35.0	2007-04-25 14:11:46.0	2007-04-25 14:11:46.0	2007-04-25 14:11:46.0	11	11		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	58
14180	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-9y+1-(-9y) = 2y+9y	2007-04-25 14:11:46.0	2007-04-25 14:11:57.0	2007-04-25 14:11:57.0	2007-04-25 14:11:57.0	11	11		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	59
14181	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	-9y+1+9y = 2y+9y	2007-04-25 14:11:57.0	2007-04-25 14:12:02.0	2007-04-25 14:12:02.0	2007-04-25 14:12:02.0	5	5		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	61
14182	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	y2R1	2007-04-25 14:12:04.0	2007-04-25 14:12:06.0	2007-04-25 14:12:06.0	2007-04-25 14:12:06.0	2	2		1	0	0	1	CLT-ROW-1	17
14183	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	1 = 2y+9y	2007-04-25 14:12:25.0	2007-04-25 14:12:26.0	2007-04-25 14:12:26.0	2007-04-25 14:12:26.0	1	1		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	62
14184	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	1 = 11y	2007-04-25 14:12:31.0	2007-04-25 14:13:10.0	2007-04-25 14:13:10.0	2007-04-25 14:13:10.0	39	39		1	0	0	1	[SkillRule: Remove positive coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	70
14185	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	1/11 = 11y/11	2007-04-25 14:13:10.0	2007-04-25 14:13:43.0	2007-04-25 14:13:44.0	2007-04-25 14:13:44.0	34		34	0	1	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	113
14186	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -7+(-9y) = -8+2y	1	1/11 = y	2007-04-25 14:13:44.0	2007-04-25 14:13:48.0	2007-04-25 14:14:20.0	2007-04-25 14:14:20.0	36		36	0	1	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	114
14187	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x+4 = 10x+(-5)	2007-04-25 14:14:28.0	2007-04-25 14:14:49.0	2007-04-25 14:14:49.0	2007-04-25 14:14:49.0	21	21		1	0	0	1	[Rule: ax+b=cx+d, move constant left ([SolverOperation subtract],{item 1 of constant terms of left side})]	14
14188	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x+4-4 = 10x+(-5)-4	2007-04-25 14:14:49.0	2007-04-25 14:14:58.0	2007-04-25 14:14:58.0	2007-04-25 14:14:58.0	9	9		1	0	0	1		
14189	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x = 10x+(-5)-4	2007-04-25 14:14:58.0	2007-04-25 14:15:10.0	2007-04-25 14:15:10.0	2007-04-25 14:15:10.0	12	12		1	0	0	1		
14190	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x = 10x-5-4	2007-04-25 14:15:10.0	2007-04-25 14:15:15.0	2007-04-25 14:15:15.0	2007-04-25 14:15:15.0	5	5		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	63
14191	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	x1R1	2007-04-25 14:15:15.0	2007-04-25 14:15:17.0	2007-04-25 14:15:17.0	2007-04-25 14:15:17.0	2	2		1	0	0	1	CLT-ROW-1	18
14192	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	constant terms1R1	2007-04-25 14:15:17.0	2007-04-25 14:15:19.0	2007-04-25 14:15:22.0	2007-04-25 14:15:22.0	5		5	0	1	0	1	CLT-ROW-1-COEFF	29
14193	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	constant terms2R1	2007-04-25 14:15:22.0	2007-04-25 14:15:23.0	2007-04-25 14:15:23.0	2007-04-25 14:15:23.0	1	1		1	0	0	1	CLT-ROW-1-COEFF	30
14194	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	constant termsR2	2007-04-25 14:15:23.0	2007-04-25 14:15:31.0	2007-04-25 14:15:31.0	2007-04-25 14:15:31.0	8	8		1	0	0	1	combine-like-terms-sp	48
14195	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	xR2	2007-04-25 14:15:31.0	2007-04-25 14:15:34.0	2007-04-25 14:15:34.0	2007-04-25 14:15:34.0	3	3		1	0	0	1	CLT-ROW-2-SINGLE	15
14196	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	FinalAnswer	2007-04-25 14:15:34.0	2007-04-25 14:15:42.0	2007-04-25 14:15:42.0	2007-04-25 14:15:42.0	8	8		1	0	0	1	combine-like-terms-sp	49
14197	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x = 10x-9	2007-04-25 14:15:42.0	2007-04-25 14:15:56.0	2007-04-25 14:16:08.0	2007-04-25 14:16:08.0	26		26	0	1	1	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	32
14198	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x-10x = 10x-9-10x	2007-04-25 14:16:08.0	2007-04-25 14:16:17.0	2007-04-25 14:16:17.0	2007-04-25 14:16:17.0	9	9		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	60
14199	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-3x-10x = -9	2007-04-25 14:16:17.0	2007-04-25 14:16:31.0	2007-04-25 14:16:31.0	2007-04-25 14:16:31.0	14	14		1	0	0	1	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	61
14200	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-13x = -9	2007-04-25 14:16:31.0	2007-04-25 14:16:34.0	2007-04-25 14:16:34.0	2007-04-25 14:16:34.0	3	3		1	0	0	1	[SkillRule: Remove negative coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	59
14201	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	-13x/-13 = -9/-13	2007-04-25 14:16:34.0	2007-04-25 14:16:36.0	2007-04-25 14:16:36.0	2007-04-25 14:16:36.0	2	2		1	0	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	115
14202	4gJnw14	Unit ES_05, Section ES_05-6	EG60 -3x+4 = 10x+(-5)	1	x = -9/-13	2007-04-25 14:16:36.0	2007-04-25 14:16:51.0	2007-04-25 14:16:51.0	2007-04-25 14:16:51.0	15	15		1	0	0	1	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	116
14203	4gJnw14	Unit ES_05, Section ES_05-7	EG61 -6.28+4.35y = -6y+(-2.45)	1	-6.28+4.35y = -6y+(-2.45)	2007-04-25 14:16:56.0	2007-04-25 14:17:10.0	2007-04-25 14:17:10.0	2007-04-25 14:17:10.0	14	14		1	0	0	1	[Rule: ax+b=cx+d, move constant right ([SolverOperation subtract],{item 1 of constant terms of right side})]	17
14204	4gJnw14	Unit ES_05, Section ES_05-7	EG61 -6.28+4.35y = -6y+(-2.45)	1	-3.83+4.35y = -6y	2007-04-25 14:17:10.0	2007-04-25 14:17:15.0	2007-04-25 14:18:11.0	2007-04-25 14:18:11.0	61		61	0	3	1	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	33
14205	4gJnw14	Unit ES_05, Section ES_05-7	EG61 -6.28+4.35y = -6y+(-2.45)	1	-3.83 = -10.35y	2007-04-25 14:18:11.0	2007-04-25 14:18:17.0	2007-04-25 14:19:30.0	2007-04-25 14:19:30.0	79		79	0	1	1	1	[SkillRule: Remove negative coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	60
14206	4gJnw14	Unit ES_05, Section ES_05-7	EG61 4.2y+6.62 = -5.99y+(-3.1)	1	4.2y+6.62 = -5.99y+(-3.1)	2007-04-25 14:19:35.0	2007-04-25 14:19:48.0	2007-04-25 14:19:48.0	2007-04-25 14:19:48.0	13	13		1	0	0	1	[Rule: ax+b=cx+d, move constant right ([SolverOperation subtract],{item 1 of constant terms of right side})]	18
14207	4gJnw14	Unit ES_05, Section ES_05-7	EG61 4.2y+6.62 = -5.99y+(-3.1)	1	4.2y+9.72 = -5.99y	2007-04-25 14:19:48.0	2007-04-25 14:19:54.0	2007-04-25 14:20:25.0	2007-04-25 14:20:25.0	37		37	0	0	1	1	[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]	34
